player_id,player_team,team_name,season,career_best_points,defence_touch_points,defending_bonus_points,empty_raid,green_cards,high_5s,location,match_played,name,not_out_percentage,point,points_defence_offence,points_per_match_raid_tackle,raid_bonus_points,raid_map_locations,raid_points_per_match,raid_touch_points,raids,red_cards,role,success_raids,success_tackles,success_tackles_per_match,super_10s,super_raids,super_tackles,tackle_bonus_points,tackles,total_capture_points,total_defending_points,total_raid_points,total_tackle_points,unsuccesful_tackles,unsuccess_raids,yellow_cards
2505,0,Patna Pirates,49,0,0,0,0,0,0,0,0,Mohit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2506,0,Tamil Thalaivas,49,3,8,0,0,0,0,,6,M. Abishek,0,8,8,1.33,0,,0,0,0,0,,0,8,1.33,0,0,0,,23,,8,0,8,15,0,0
2507,0,Patna Pirates,49,4,0,0,3,0,0,,3,Amit Kumar,75,5,5,1.66,2,,1.66,3,8,0,,3,0,0,0,1,0,,1,,0,5,0,1,2,0
2508,0,Tamil Thalaivas,49,18,0,0,35,0,0,,16,V. Ajith Kumar,68.94,91,91,5.68,14,,5.68,77,161,0,,76,0,0,3,1,0,,9,,0,91,0,9,50,0
2509,0,Telugu Titans,49,0,0,0,0,0,0,0,0,Manish,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
251,0,Telugu Titans,2,11,9,0,9,1,0,,15,Meraj Sheykh,62.79,38,38,2.53,3,,1.93,26,43,0,,18,9,0.6,1,3,0,,23,,9,29,9,14,16,0
251,0,Telugu Titans,3,11,21,3,30,0,0,,14,Meraj Sheykh,71.42,48,48,3.42,6,,1.92,21,70,0,,20,18,1.28,0,0,3,,38,,21,27,21,20,20,0
251,0,Dabang Delhi K.C.,4,11,12,3,110,0,0,,14,Meraj Sheykh,85.39,75,75,5.35,11,,4.5,52,178,0,,42,9,0.64,0,4,3,,30,,12,63,12,21,26,0
251,0,Dabang Delhi K.C.,8,14,8,0,165,2,0,,20,Meraj Sheykh,82.53,104,104,5.2,10,,4.8,86,292,0,,76,8,0.4,2,3,0,,37,,8,96,8,29,51,0
251,0,Dabang Delhi K.C.,26,15,3,0,94,1,0,,19,Meraj Sheykh,77.46,97,97,5.1,9,,4.94,85,213,0,,71,3,0.15,2,6,0,,16,,3,94,3,13,48,0
251,0,Dabang Delhi K.C.,49,12,1,0,22,0,0,,12,Meraj Sheykh,68.75,31,31,2.58,9,,2.5,21,64,0,,22,1,0.08,1,1,0,,2,,1,30,1,1,20,0
2510,0,Telugu Titans,49,0,0,0,0,0,0,,1,Akash Choudhary,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,,1,,0,0,0,1,0,0
2512,0,Tamil Thalaivas,49,3,14,1,0,1,0,,14,Ajeet,0,14,14,1,0,,0,0,0,0,,0,13,0.92,0,0,1,,51,,14,0,14,38,0,0
2513,0,Bengal Warriors,49,0,0,0,0,0,0,,4,Amit,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,,1,,0,0,0,1,0,0
2514,0,Haryana Steelers,49,3,6,1,0,0,0,,9,Chand Singh,100,7,7,0.77,0,,0.11,1,1,0,,1,5,0.55,0,0,1,,16,,6,1,6,11,0,0
2515,0,Haryana Steelers,49,1,0,0,0,0,0,,1,Vikas Chhillar,50,1,1,1,0,,1,1,2,0,,1,0,0,0,0,0,,0,,0,1,0,0,1,0
259,0,U Mumba,2,7,11,2,2,1,1,,5,Fazel Atrachali,75,12,12,2.4,0,,0.2,1,4,0,,1,9,1.8,0,0,2,,13,,11,1,11,4,1,0
259,0,U Mumba,3,6,32,0,1,0,2,,11,Fazel Atrachali,50,33,33,3,1,,0.09,0,2,0,,0,32,2.9,0,0,0,,46,,32,1,32,14,1,1
259,0,Patna Pirates,4,8,52,7,1,1,4,,16,Fazel Atrachali,100,52,52,3.25,0,,0,0,1,0,,0,45,2.81,0,0,7,,72,,52,0,52,27,0,1
259,0,Gujarat Fortunegiants,8,9,57,3,9,4,4,,24,Fazel Atrachali,81.81,57,57,2.37,0,,0,0,11,0,,0,54,2.25,0,0,3,,99,,57,0,57,45,2,0
259,0,U Mumba,26,7,83,3,14,8,6,,23,Fazel Atrachali,100,83,83,3.6,0,,0,0,14,0,,0,80,3.47,0,0,3,,130,,83,0,83,50,0,0
259,0,U Mumba,49,6,57,3,11,3,2,,18,Fazel Atrachali,92.3,59,59,3.27,1,,0.11,1,13,0,,1,54,3,0,0,3,,97,,57,2,57,43,1,0
26,0,Bengaluru Bulls,1,16,5,0,73,1,0,,15,Ajay Thakur,74.56,127,127,8.46,21,,8.13,101,228,0,,96,5,0.33,5,2,0,,18,,5,122,5,13,58,0
26,0,Bengaluru Bulls,2,12,1,0,79,6,0,,13,Ajay Thakur,71.05,80,80,6.15,3,,6.07,76,190,0,,56,1,0.07,2,6,0,,6,,1,79,1,5,55,0
26,0,Puneri Paltan,3,11,4,0,73,2,0,,14,Ajay Thakur,77.02,56,56,4,3,,3.71,49,148,0,,41,4,0.28,1,2,0,,9,,4,52,4,5,34,0
26,0,Puneri Paltan,4,12,1,0,80,0,0,,16,Ajay Thakur,78.06,64,64,4,14,,3.93,49,155,0,,41,1,0.06,1,5,0,,8,,1,63,1,7,34,1
26,0,Tamil Thalaivas,8,20,9,0,150,4,0,,22,Ajay Thakur,81.57,222,222,10.09,48,,9.68,165,407,0,,182,9,0.4,12,3,0,,25,,9,213,9,16,75,0
26,0,Tamil Thalaivas,26,20,1,0,131,3,0,,22,Ajay Thakur,79.38,204,204,9.27,29,,9.22,174,388,0,,177,1,0.04,7,3,0,,11,,1,203,1,10,80,0
26,0,Tamil Thalaivas,49,11,0,0,81,2,0,,13,Ajay Thakur,74.85,58,58,4.46,6,,4.46,52,171,0,,47,0,0,1,2,0,,5,,0,58,0,5,43,0
261,0,Telugu Titans,2,7,0,0,8,0,0,,5,Rohit Baliyan,76,12,12,2.4,4,,2.4,8,25,0,,11,0,0,0,0,0,,4,,0,12,0,4,6,0
261,0,Telugu Titans,3,11,2,0,43,1,0,,11,Rohit Baliyan,81.3,56,56,5.09,17,,4.9,37,107,0,,44,2,0.18,2,2,0,,17,,2,54,2,15,20,0
261,0,Dabang Delhi K.C.,8,11,9,0,76,0,0,,17,Rohit Baliyan,79.39,74,74,4.35,28,,3.82,37,165,0,,55,9,0.52,1,1,0,,28,,9,65,9,19,34,0
261,0,U Mumba,26,11,14,1,75,3,0,,19,Rohit Baliyan,83.51,108,108,5.68,33,,4.94,61,188,0,,82,13,0.68,0,1,1,,32,,14,94,14,19,31,0
261,0,U Mumba,49,9,4,1,75,0,0,,15,Rohit Baliyan,79.38,46,46,3.06,16,,2.8,26,131,0,,29,3,0.2,0,2,1,,11,,4,42,4,8,27,0
261,0,Bengaluru Bulls,4,0,0,0,0,0,0,0,0,Rohit Baliyan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
264,0,Dabang Delhi K.C.,2,5,0,0,10,0,0,,10,Selvamani K,79.16,14,14,1.4,5,,1.4,9,24,0,,9,0,0,0,1,0,,2,,0,14,0,2,5,0
264,0,Dabang Delhi K.C.,3,10,1,0,48,0,0,,8,Selvamani K,83.69,39,39,4.87,7,,4.75,31,92,0,,29,1,0.12,1,1,0,,6,,1,38,1,5,15,0
264,0,Dabang Delhi K.C.,4,7,0,0,53,0,0,,13,Selvamani K,82.07,45,45,3.46,8,,3.46,37,106,0,,34,0,0,0,1,0,,8,,0,45,0,8,19,0
264,0,Jaipur Pink Panthers,8,2,0,0,5,0,0,,3,Selvamani K,57.14,4,4,1.33,0,,1.33,4,14,0,,3,0,0,0,0,0,,0,,0,4,0,0,6,0
264,0,Jaipur Pink Panthers,26,11,3,0,36,0,0,,15,Selvamani K,76.82,41,41,2.73,17,,2.53,21,82,0,,27,3,0.2,1,3,0,,9,,3,38,3,6,19,0
264,0,Haryana Steelers,49,5,2,0,19,0,0,,7,Selvamani K,72.22,13,13,1.85,5,,1.57,6,36,0,,7,2,0.28,0,1,0,,4,,2,11,2,2,10,0
2644,0,Patna Pirates,49,3,3,1,0,0,0,,5,Ravinder,0,3,3,0.6,0,,0,0,0,0,,0,2,0.4,0,0,1,,8,,3,0,3,6,0,0
2656,0,U Mumba,49,0,0,0,0,0,0,0,0,Navneet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2657,0,U.P. Yoddha,49,4,32,2,1,0,0,,18,Ashu Singh,100,32,32,1.77,0,,0,0,1,0,,0,30,1.66,0,0,2,,79,,32,0,32,49,0,0
2658,0,Telugu Titans,49,0,0,0,0,0,0,,2,Aakash Dattu Arsul,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,,2,,0,0,0,2,0,0
2659,0,Tamil Thalaivas,49,3,10,1,0,0,0,,10,Sagar,0,10,10,1,0,,0,0,1,0,,0,9,0.9,0,0,1,,21,,10,0,10,12,1,0
2660,0,Puneri Paltan,49,4,0,0,9,0,0,,9,Sushant Sail,54.83,12,12,1.33,2,,1.33,10,31,0,,8,0,0,0,0,0,,5,,0,12,0,5,14,0
2661,0,Puneri Paltan,49,17,3,0,77,0,0,,16,Pankaj Mohite,77.77,113,113,7.06,17,,6.87,93,207,0,,84,3,0.18,3,4,0,,15,,3,110,3,12,46,0
2662,0,Puneri Paltan,49,3,7,0,0,0,0,,5,Sanket Sawant,0,7,7,1.4,0,,0,0,0,0,,0,7,1.4,0,0,0,,21,,7,0,7,14,0,0
2663,0,Patna Pirates,49,0,0,0,0,0,0,0,0,Rajveersinh Pratap Rao Chavan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2664,0,Patna Pirates,49,0,0,0,0,0,0,0,0,Sahil Mann,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2665,0,Jaipur Pink Panthers,49,3,4,1,0,0,0,,3,Elavarasan A,0,4,4,1.33,0,,0,0,0,0,,0,3,1,0,0,1,,10,,4,0,4,7,0,0
2666,0,Gujarat Fortunegiants,49,4,0,0,4,0,0,,4,Harmanjit Singh,69.23,5,5,1.25,0,,1.25,5,13,0,,5,0,0,0,0,0,,0,,0,5,0,0,4,0
2667,0,Gujarat Fortunegiants,49,3,13,2,0,1,0,,12,Ankit,0,13,13,1.08,0,,0,0,0,0,,0,11,0.91,0,0,2,,31,,13,0,13,20,0,0
2668,0,Dabang Delhi K.C.,49,1,1,0,0,0,0,,2,Sumit,0,1,1,0.5,0,,0,0,0,0,,0,1,0.5,0,0,0,,2,,1,0,1,1,0,0
2669,0,Dabang Delhi K.C.,49,2,0,0,1,0,0,,2,Balram,66.66,2,2,1,0,,1,2,3,0,,1,0,0,0,0,0,,0,,0,2,0,0,1,0
2670,0,Bengaluru Bulls,49,8,47,5,0,0,5,,18,Saurabh Nandal,100,48,48,2.66,0,,0.05,1,1,0,,1,42,2.33,0,0,5,,87,,47,1,47,45,0,0
2671,0,Bengal Warriors,49,1,1,0,0,0,0,,3,Naveen Narwal,0,1,1,0.33,0,,0,0,0,0,,0,1,0.33,0,0,0,,8,,1,0,1,7,0,0
2672,0,Gujarat Fortunegiants,49,4,15,1,0,0,0,,14,Sumit Malik,0,15,15,1.07,0,,0,0,0,0,,0,14,1,0,0,1,,32,,15,0,15,18,0,0
268,0,Bengal Warriors,2,4,2,0,32,0,0,,8,Vineet Sharma,71.42,10,10,1.25,0,,1,8,56,0,,8,2,0.25,0,0,0,,12,,2,8,2,10,16,0
268,0,Bengal Warriors,3,6,1,0,21,0,0,,4,Vineet Sharma,78.37,9,9,2.25,1,,2,7,37,0,,8,1,0.25,0,0,0,,4,,1,8,1,3,8,0
268,0,Tamil Thalaivas,8,4,14,1,75,1,0,,18,Vineet Sharma,86.53,30,30,1.66,10,,0.88,6,104,0,,15,13,0.72,0,0,1,,41,,14,16,14,28,14,0
268,0,Tamil Thalaivas,49,5,7,1,10,0,0,,11,Vineet Sharma,68.42,16,16,1.45,6,,0.81,3,19,0,,3,6,0.54,0,0,1,,14,,7,9,7,8,6,0
268,0,Tamil Thalaivas,26,0,0,0,0,0,0,0,0,Vineet Sharma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2680,0,Bengal Warriors,49,0,0,0,0,0,0,,1,Sunil Manik Dubile,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,,5,,0,0,0,5,0,0
2681,0,Bengal Warriors,49,0,0,0,0,0,0,0,0,Sourabh Tanaji Patil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2682,0,Puneri Paltan,49,5,2,1,11,0,0,,6,Amit Kumar,60.6,18,18,3,7,,2.66,9,33,0,,9,1,0.16,0,0,1,,2,,2,16,2,1,13,0
2683,0,Telugu Titans,49,1,0,0,3,0,0,,3,Palle Mallikarjun,50,2,2,0.66,0,,0.66,2,10,0,,2,0,0,0,0,0,,1,,0,2,0,1,5,0
274,0,Bengal Warriors,3,0,0,0,0,0,0,,1,Krushna Madane,0,0,0,0,0,,0,0,2,0,,0,0,0,0,0,0,,0,,0,0,0,0,2,0
274,0,Telugu Titans,26,4,11,0,2,1,0,,6,Krushna Madane,100,12,12,2,0,,0.16,1,3,0,,1,11,1.83,0,0,0,,25,,11,1,11,14,0,0
274,0,Telugu Titans,49,2,6,0,10,0,0,,9,Krushna Madane,100,6,6,0.66,0,,0,0,10,0,,0,6,0.66,0,0,0,,18,,6,0,6,12,0,0
290,0,Dabang Delhi K.C.,3,6,32,6,0,0,2,,10,Sandeep Kumar Dhull,0,32,32,3.2,0,,0,0,1,0,,0,26,2.6,0,0,6,,61,,32,0,32,35,1,0
290,0,Telugu Titans,4,8,35,0,0,0,2,,12,Sandeep Kumar Dhull,0,35,35,2.91,0,,0,0,0,0,,0,35,2.91,0,0,0,,67,,35,0,35,32,0,0
290,0,Jaipur Pink Panthers,26,6,67,5,1,1,4,,22,Sandeep Kumar Dhull,100,67,67,3.04,0,,0,0,1,0,,0,62,2.81,0,0,5,,128,,67,0,67,66,0,0
290,0,Jaipur Pink Panthers,49,8,67,7,2,1,5,,20,Sandeep Kumar Dhull,66.66,68,68,3.4,1,,0.05,0,3,0,,0,60,3,0,0,7,,133,,67,1,67,73,1,0
293,0,Puneri Paltan,3,5,0,0,10,0,0,,7,Nilesh Salunke,75,10,10,1.42,2,,1.42,8,20,0,,5,0,0,0,1,0,,3,,0,10,0,3,5,0
293,0,Telugu Titans,4,10,1,0,58,0,0,,15,Nilesh Salunke,75.53,62,62,4.13,16,,4.06,45,139,0,,47,1,0.06,1,1,0,,10,,1,61,1,9,34,0
293,0,Telugu Titans,8,11,7,2,129,2,0,,21,Nilesh Salunke,83.8,105,105,5,36,,4.66,62,247,0,,78,5,0.23,3,2,2,,18,,7,98,7,13,40,0
293,0,Telugu Titans,26,9,4,0,89,5,0,,19,Nilesh Salunke,73.63,85,85,4.47,34,,4.26,47,201,0,,59,4,0.21,0,4,0,,21,,4,81,4,17,53,0
293,0,Jaipur Pink Panthers,49,15,2,0,59,1,0,,17,Nilesh Salunke,77.34,55,55,3.23,28,,3.11,25,128,0,,40,2,0.11,1,1,0,,7,,2,53,2,5,29,0
299,0,Patna Pirates,3,3,3,0,0,0,0,,3,Sandeep,0,3,3,1,0,,0,0,0,0,,0,3,1,0,0,0,,10,,3,0,3,7,0,0
299,0,Bengaluru Bulls,26,4,16,3,1,0,0,,10,Sandeep,50,16,16,1.6,0,,0,0,2,0,,0,13,1.3,0,0,3,,34,,16,0,16,21,1,0
299,0,Bengaluru Bulls,49,0,0,0,0,0,0,,1,Sandeep,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,,1,,0,0,0,1,0,0
299,0,Patna Pirates,8,0,0,0,0,0,0,0,0,Sandeep,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300,0,U Mumba,3,0,0,0,1,0,0,,3,Abolfazl Maghsodloumahali,50,0,0,0,0,,0,0,2,0,,0,0,0,0,0,0,,0,,0,0,0,0,1,0
300,0,Patna Pirates,4,9,0,0,5,0,0,,9,Abolfazl Maghsodloumahali,62.16,25,25,2.77,6,,2.77,19,37,0,,18,0,0,0,2,0,,1,,0,25,0,1,14,0
300,0,Dabang Delhi K.C.,8,11,6,1,106,4,0,,19,Abolfazl Maghsodloumahali,79.56,97,97,5.1,20,,4.78,71,230,0,,77,5,0.26,0,0,1,,14,,6,91,6,9,47,0
300,0,U Mumba,26,5,2,0,39,0,0,,10,Abolfazl Maghsodloumahali,75.32,25,25,2.5,3,,2.3,20,77,0,,19,2,0.2,0,2,0,,7,,2,23,2,5,19,0
300,0,Gujarat Fortunegiants,49,4,0,0,1,0,0,,6,Abolfazl Maghsodloumahali,40,5,5,0.83,2,,0.83,3,10,0,,3,0,0,0,0,0,,0,,0,5,0,0,6,0
301,0,U Mumba,3,0,0,0,0,0,0,,1,Hadi Tajik,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,,1,,0,0,0,1,0,0
301,0,Dabang Delhi K.C.,4,1,1,0,0,0,0,,1,Hadi Tajik,0,1,1,1,0,,0,0,0,0,,0,1,1,0,0,0,,1,,1,0,1,0,0,0
301,0,U.P. Yoddha,8,2,5,0,3,1,0,,9,Hadi Tajik,41.66,9,9,1,2,,0.44,2,12,0,,2,5,0.55,0,0,0,,23,,5,4,5,18,7,0
301,0,U Mumba,26,0,0,0,0,3,0,,5,Hadi Tajik,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,,6,,0,0,0,6,0,0
301,0,Puneri Paltan,49,4,16,1,3,0,0,,12,Hadi Tajik,66.66,17,17,1.41,0,,0.08,1,6,0,,1,15,1.25,0,0,1,,37,,16,1,16,22,2,0
311,0,Dabang Delhi K.C.,3,4,19,0,10,1,0,,11,Anil Kumar,80,21,21,1.9,1,,0.18,1,15,0,,2,19,1.72,0,0,0,,51,,19,2,19,32,3,0
311,0,Patna Pirates,4,2,2,0,2,0,0,,4,Anil Kumar,100,2,2,0.5,0,,0,0,2,0,,0,2,0.5,0,0,0,,7,,2,0,2,5,0,0
311,0,Tamil Thalaivas,8,1,1,0,4,1,0,,5,Anil Kumar,100,1,1,0.2,0,,0,0,4,0,,0,1,0.2,0,0,0,,3,,1,0,1,2,0,0
311,0,Telugu Titans,26,4,29,4,7,1,0,,18,Anil Kumar,77.77,30,30,1.66,1,,0.05,0,9,0,,0,25,1.38,0,0,4,,60,,29,1,29,35,2,0
311,0,Dabang Delhi K.C.,49,4,27,1,3,0,0,,15,Anil Kumar,100,27,27,1.8,0,,0,0,3,0,,0,26,1.73,0,0,1,,71,,27,0,27,45,0,0
318,0,Bengaluru Bulls,3,7,8,2,35,0,0,,13,Pawan Kumar Sehrawat,64.54,53,53,4.07,6,,3.46,39,110,0,,36,6,0.46,0,1,2,,17,,8,45,8,11,39,0
318,0,Bengaluru Bulls,4,4,0,0,8,0,0,,10,Pawan Kumar Sehrawat,48.48,11,11,1.1,6,,1.1,5,33,0,,8,0,0,0,0,0,,1,,0,11,0,1,17,0
318,0,Gujarat Fortunegiants,8,4,1,0,6,0,0,,9,Pawan Kumar Sehrawat,45.83,10,10,1.11,2,,1,7,24,0,,5,1,0.11,0,0,0,,2,,1,9,1,1,13,0
318,0,Bengaluru Bulls,26,22,11,0,81,1,0,,24,Pawan Kumar Sehrawat,77.33,282,282,11.75,36,,11.29,235,375,0,,209,11,0.45,13,12,0,,40,,11,271,11,29,85,0
318,0,Bengaluru Bulls,49,29,14,1,67,0,0,,19,Pawan Kumar Sehrawat,74.05,256,256,13.47,52,,12.73,190,343,0,,187,13,0.68,13,6,1,,29,,14,242,14,16,89,0
320,0,Bengal Warriors,3,13,4,1,67,0,0,,10,Nitin Tomar,84.37,81,81,8.1,15,,7.7,62,160,0,,68,3,0.3,2,1,1,,11,,4,77,4,8,25,0
320,0,Puneri Paltan,4,7,1,0,53,0,0,,12,Nitin Tomar,74.1,34,34,2.83,7,,2.75,26,112,0,,30,1,0.08,0,1,0,,8,,1,33,1,7,29,0
320,0,U.P. Yoddha,8,18,10,1,147,0,0,,20,Nitin Tomar,86.23,177,177,8.85,42,,8.35,125,327,0,,135,9,0.45,7,7,1,,30,,10,167,10,21,45,0
320,0,Puneri Paltan,26,20,2,0,75,0,0,,11,Nitin Tomar,83.24,102,102,9.27,29,,9.09,71,191,0,,84,2,0.18,4,1,0,,9,,2,100,2,7,32,0
320,0,Puneri Paltan,49,11,6,1,44,0,0,,13,Nitin Tomar,74.4,60,60,4.61,18,,4.15,36,125,0,,49,5,0.38,1,0,1,,25,,6,54,6,20,32,0
322,0,Puneri Paltan,3,9,48,1,5,0,5,,12,PO Surjeet Singh,100,49,49,4.08,0,,0.08,1,6,0,,1,47,3.91,0,0,1,,75,,48,1,48,28,0,0
322,0,U Mumba,4,5,37,4,3,0,2,,14,PO Surjeet Singh,100,37,37,2.64,0,,0,0,3,0,,0,33,2.35,0,0,4,,73,,37,0,37,40,0,0
322,0,Bengal Warriors,8,8,76,4,48,8,9,,24,PO Surjeet Singh,98.07,79,79,3.29,0,,0.12,3,52,0,,3,72,3,0,0,4,,146,,76,3,76,74,1,0
322,0,Bengal Warriors,26,7,54,2,50,7,4,,23,PO Surjeet Singh,96.29,57,57,2.47,0,,0.13,3,54,0,,2,52,2.26,0,0,2,,129,,54,3,54,77,2,0
322,0,Puneri Paltan,49,7,51,5,16,3,5,,19,PO Surjeet Singh,94.44,53,53,2.78,0,,0.1,2,18,0,,1,46,2.42,0,0,5,,103,,51,2,51,57,1,0
324,0,Patna Pirates,3,2,2,0,0,0,0,,2,Darshan Kadian,0,2,2,1,0,,0,0,1,0,,0,2,1,0,0,0,,8,,2,0,2,6,1,0
324,0,U Mumba,8,8,7,3,22,0,0,,16,Darshan Kadian,63.88,40,40,2.5,5,,2.06,28,72,0,,24,4,0.25,0,1,3,,23,,7,33,7,19,26,0
324,0,U Mumba,26,10,1,0,74,1,0,,14,Darshan Kadian,79.43,50,50,3.57,3,,3.5,46,141,0,,38,1,0.07,1,1,0,,3,,1,49,1,2,29,0
324,0,Puneri Paltan,49,3,1,0,11,0,0,,7,Darshan Kadian,68.18,8,8,1.14,3,,1,4,22,0,,4,1,0.14,0,0,0,,10,,1,7,1,9,7,0
326,0,Patna Pirates,3,16,7,0,70,0,0,,12,Rohit Kumar,84.26,109,109,9.08,15,,8.5,87,178,0,,80,7,0.58,5,4,0,,14,,7,102,7,7,28,0
326,0,Bengaluru Bulls,4,11,7,1,107,0,0,,14,Rohit Kumar,77.77,100,100,7.14,18,,6.64,75,234,0,,75,6,0.42,1,3,1,,16,,7,93,7,10,52,0
326,0,Bengaluru Bulls,8,32,12,1,144,1,0,,22,Rohit Kumar,80.38,231,231,10.5,49,,9.95,170,418,0,,192,11,0.5,12,1,1,,27,,12,219,12,16,82,0
326,0,Bengaluru Bulls,26,16,9,0,148,1,1,,24,Rohit Kumar,81.23,171,171,7.12,33,,6.75,129,341,0,,129,9,0.37,5,5,0,,30,,9,162,9,21,64,1
326,0,Bengaluru Bulls,49,14,4,0,94,0,0,,17,Rohit Kumar,70.86,92,92,5.41,18,,5.17,70,230,0,,69,4,0.23,3,2,0,,17,,4,88,4,13,67,0
335,0,Dabang Delhi K.C.,4,0,0,0,0,0,0,,1,Tin Phonchoo,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,,0,,0,0,0,0,0,0
335,0,Haryana Steelers,49,0,0,0,2,0,0,,2,Tin Phonchoo,66.66,0,0,0,0,,0,0,3,0,,0,0,0,0,0,0,,0,,0,0,0,0,1,0
335,0,Haryana Steelers,26,0,0,0,0,0,0,0,0,Tin Phonchoo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
347,0,Telugu Titans,4,2,6,0,0,0,0,,11,Sagar B Krishna,0,6,6,0.54,0,,0,0,0,0,,0,6,0.54,0,0,0,,16,,6,0,6,10,0,0
347,0,U.P. Yoddha,8,6,32,3,8,0,3,,17,Sagar B Krishna,90,33,33,1.94,0,,0.05,1,10,0,,1,29,1.7,0,0,3,,62,,32,1,32,33,1,0
347,0,U.P. Yoddha,26,5,18,1,8,0,1,,20,Sagar B Krishna,88.88,18,18,0.9,0,,0,0,9,0,,0,17,0.85,0,0,1,,45,,18,0,18,28,1,0
347,0,Puneri Paltan,49,7,14,3,0,0,1,,12,Sagar B Krishna,0,14,14,1.16,0,,0,0,0,0,,0,11,0.91,0,0,3,,30,,14,0,14,19,0,0
357,0,Jaipur Pink Panthers,4,2,3,0,0,0,0,,7,Parvesh Bhainswal,0,3,3,0.42,0,,0,0,0,0,,0,3,0.42,0,0,0,,17,,3,0,3,14,0,0
357,0,Gujarat Fortunegiants,8,5,48,4,0,1,2,,24,Parvesh Bhainswal,0,48,48,2,0,,0,0,0,0,,0,44,1.83,0,0,4,,89,,48,0,48,45,0,0
357,0,Gujarat Fortunegiants,26,8,86,4,1,3,5,,25,Parvesh Bhainswal,100,86,86,3.44,0,,0,0,1,0,,0,82,3.28,0,0,4,,138,,86,0,86,56,0,0
357,0,Gujarat Fortunegiants,49,7,48,2,0,0,4,,20,Parvesh Bhainswal,0,48,48,2.4,0,,0,0,0,0,,0,46,2.3,0,0,2,,88,,48,0,48,42,0,0
358,0,Telugu Titans,4,5,6,0,0,0,0,,2,Vishal Bhardwaj,100,7,7,3.5,0,,0.5,1,1,0,,1,6,3,0,0,0,,15,,6,1,6,9,0,0
358,0,Telugu Titans,8,7,71,3,4,6,5,,22,Vishal Bhardwaj,80,71,71,3.22,0,,0,0,5,0,,0,68,3.09,0,0,3,,137,,71,0,71,69,1,0
358,0,Telugu Titans,26,9,60,9,40,5,5,,17,Vishal Bhardwaj,100,60,60,3.52,0,,0,0,40,0,,0,51,3,0,0,9,,95,,60,0,60,44,0,0
358,0,Telugu Titans,49,8,61,9,14,5,5,,18,Vishal Bhardwaj,100,61,61,3.38,0,,0,0,14,0,,0,52,2.88,0,0,9,,105,,61,0,61,53,0,0
36,0,Telugu Titans,1,4,0,0,8,0,0,,6,Chandran Ranjit,60,6,6,1,3,,1,3,20,0,,4,0,0,0,0,0,,6,,0,6,0,6,8,0
36,0,Telugu Titans,2,1,1,0,5,0,0,,1,Chandran Ranjit,62.5,1,1,1,0,,0,0,8,0,,0,1,1,0,0,0,,2,,1,0,1,1,3,0
36,0,Gujarat Fortunegiants,8,11,0,0,52,0,0,,11,Chandran Ranjit,77.86,51,51,4.63,8,,4.63,43,122,0,,43,0,0,1,3,0,,4,,0,51,0,4,27,0
36,0,Dabang Delhi K.C.,26,11,5,1,116,0,0,,24,Chandran Ranjit,76.89,158,158,6.58,45,,6.37,108,316,0,,127,4,0.16,3,3,1,,15,,5,153,5,11,73,0
36,0,Dabang Delhi K.C.,49,12,4,1,93,0,0,,18,Chandran Ranjit,74.12,104,104,5.77,30,,5.55,70,228,0,,76,3,0.16,2,3,1,,16,,4,100,4,13,59,0
361,0,Telugu Titans,4,0,0,0,0,0,0,,2,Sombir,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,,1,,0,0,0,1,0,0
361,0,Telugu Titans,8,10,39,6,0,1,2,,17,Sombir,0,39,39,2.29,0,,0,0,0,0,,0,33,1.94,0,0,6,,84,,39,0,39,51,0,0
361,0,Telugu Titans,26,1,1,0,0,0,0,,4,Sombir,0,1,1,0.25,0,,0,0,0,0,,0,1,0.25,0,0,0,,8,,1,0,1,7,0,0
